screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
44083,bad,0,14,cache,"Grace a la chandelle j'ai pu manger un délicieux gigot d'agneau et pecho mon frère, merci beaucoup ❤",18,0.6292,0.0082,positive,Web View,"▁Grace, ▁❤, ▁interface",0.009007799439132214,0.013278323225677013,0.0042705237865448,0.3842668831348419,1.0,Web View,0.0042705237865448
44083,bad,1,0,cache,I like it. I wish there was a way to pay to get rid of ads... or you could make it free :),23,0.9688,0.0076,positive,Web View,"▁I, ▁interface, ▁it",0.009392700158059597,0.013515354134142399,0.004122653976082802,0.38180872797966003,1.0,Web View,0.004122653976082802
44083,bad,2,2,cache,I just wanted a fire game and got so much more! I have been playing it and have been impressed.,20,0.9762,0.0034,positive,Web View,"▁interface, ▁and, ▁been",0.014632505364716053,0.022886967286467552,0.0082544619217515,0.35090354084968567,1.0,Web View,0.0082544619217515
44083,bad,3,-1,raw,This game is full of adverts and when you finally get all the adverts.....the game doesnt work.....plus it only works once and never again,24,0.0029,0.9877,negative,Web View,"▁interface, ▁work, ▁once",0.00216847681440413,0.0031491301488131285,0.0009806533344089985,0.4481399357318878,1.0,Web View,0.0009806533344089985
44083,bad,4,-1,raw,I was not able to use the app yet because of all the ads. I clicked on the ad for the squirrel game and was brought to some pretty nasty porn sights. This is crazy!,35,0.0032,0.9852,negative,Web View,"▁I, ▁interface, ▁squirrel",0.002571344841271639,0.0038005239330232143,0.0012291790917515755,0.43347907066345215,1.0,Web View,0.0012291790917515755
44084,bad,0,14,cache,"Grace a la chandelle j'ai pu manger un délicieux gigot d'agneau et pecho mon frère, merci beaucoup ❤",18,0.6292,0.0082,positive,"Text, Text, Image","▁Grace, ▁❤, ▁interface",0.011788592673838139,0.05237577110528946,0.04058717843145132,0.304455041885376,1.0,"Image, Text, Image",0.10528992023319006
44084,bad,1,0,cache,I like it. I wish there was a way to pay to get rid of ads... or you could make it free :),23,0.9688,0.0076,positive,"Text, Text, Image","▁I, ▁interface, ▁it",0.011153697036206722,0.04690990597009659,0.035756208933889866,0.31010547280311584,1.0,"Image, Text, Image",0.08811850938946009
44084,bad,2,2,cache,I just wanted a fire game and got so much more! I have been playing it and have been impressed.,20,0.9762,0.0034,positive,"Text, Text, Image","▁interface, ▁and, ▁been",0.02095688134431839,0.015466726385056973,0.005490154959261417,0.2782812714576721,1.0,"Image, Text, Image",0.17354495078325272
44084,bad,3,-1,raw,This game is full of adverts and when you finally get all the adverts.....the game doesnt work.....plus it only works once and never again,24,0.0029,0.9877,negative,"Image, Text, Text","▁interface, ▁work, ▁once",0.002398715354502201,0.007969643920660019,0.005570928566157818,0.4040292501449585,1.0,"Image, Text, Image",0.005609937012195587
44084,bad,4,-1,raw,I was not able to use the app yet because of all the ads. I clicked on the ad for the squirrel game and was brought to some pretty nasty porn sights. This is crazy!,35,0.0032,0.9852,negative,"Image, Text, Text","▁I, ▁interface, ▁squirrel",0.0028942173812538385,0.010231923311948776,0.007337705930694938,0.39777836203575134,1.0,"Image, Text, Image",0.007023202953860164
44085,bad,0,14,cache,"Grace a la chandelle j'ai pu manger un délicieux gigot d'agneau et pecho mon frère, merci beaucoup ❤",18,0.6292,0.0082,positive,"Background Image, Image","▁Grace, ▁❤, ▁interface",0.03318348899483681,0.1548791080713272,0.1216956190764904,0.39453646540641785,1.0,"Background Image, Image",0.1216956190764904
44085,bad,1,0,cache,I like it. I wish there was a way to pay to get rid of ads... or you could make it free :),23,0.9688,0.0076,positive,"Background Image, Image","▁I, ▁interface, ▁it",0.03260762244462967,0.15737409889698029,0.12476647645235062,0.4046652913093567,1.0,"Background Image, Image",0.12476647645235062
44085,bad,2,2,cache,I just wanted a fire game and got so much more! I have been playing it and have been impressed.,20,0.9762,0.0034,positive,"Background Image, Image","▁interface, ▁and, ▁been",0.05549370124936104,0.21463853120803833,0.1591448299586773,0.3433675169944763,1.0,"Background Image, Image",0.1591448299586773
44085,bad,3,-1,raw,This game is full of adverts and when you finally get all the adverts.....the game doesnt work.....plus it only works once and never again,24,0.0029,0.9877,negative,"Background Image, Image","▁interface, ▁work, ▁once",0.0068272133357822895,0.06147757172584534,0.05465035839006305,0.5444502234458923,1.0,"Background Image, Image",0.05465035839006305
44085,bad,4,-1,raw,I was not able to use the app yet because of all the ads. I clicked on the ad for the squirrel game and was brought to some pretty nasty porn sights. This is crazy!,35,0.0032,0.9852,negative,"Background Image, Image","▁I, ▁interface, ▁squirrel",0.008591802790760994,0.07036244869232178,0.06177064590156078,0.516995906829834,1.0,"Background Image, Image",0.06177064590156078
